venue_slug,field,value,source_url,date_checked,verified_by,source_tier,evidence
east-portland-community-center,name,East Portland Community Center,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Listed by Portland Parks & Recreation as ""East Portland Community Center"" on its pickleball page."
east-portland-community-center,total_courts,4,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 courts, $6 for adults/$5 for seniors""."
east-portland-community-center,street_address,740 SE 106th Ave,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The address printed beside the venue name: ""East Portland Community Center | 740 SE 106th Ave., Portland, OR 97216""."
east-portland-community-center,county,Multnomah,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Multnomah County, OR (FIPS 41051). Census address geocoder matched ""740 SE 106TH AVE, PORTLAND, OR, 97216""."
east-portland-community-center,indoor_courts,4,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 courts, $6 for adults/$5 for seniors"". Listed under the page's ""Indoor Courts"" heading. outdoor_courts is left unverified rather than set to zero."
east-portland-community-center,venue_type,community_center,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,Portland Parks & Recreation names this a community center.
east-portland-community-center,fee_type,drop_in_fee,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 courts, $6 for adults/$5 for seniors""."
east-portland-community-center,drop_in_fee_usd,6,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 courts, $6 for adults/$5 for seniors"". The adult drop-in rate; the senior rate is $5 and is recorded in pricing notes."
east-portland-community-center,pricing_notes,"$6 for adults, $5 for seniors, per drop-in session.",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 courts, $6 for adults/$5 for seniors""."
east-portland-community-center,postal_code,97216,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Census address geocoder matched ""740 SE 106TH AVE, PORTLAND, OR, 97216"". The city prints the same postcode beside the venue name."
gabriel-park,name,Gabriel Park,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Listed by Portland Parks & Recreation as ""Gabriel Park"" on its pickleball page."
gabriel-park,total_courts,6,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""6 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water.""."
gabriel-park,street_address,4508 SW Nevada St,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The address printed beside the venue name: ""Gabriel Park | 4508 SW Nevada St., Portland, OR 97219""."
gabriel-park,county,Multnomah,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Multnomah County, OR (FIPS 41051). Census address geocoder matched ""4508 SW NEVADA ST, PORTLAND, OR, 97219""."
gabriel-park,outdoor_courts,6,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""6 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water."". Listed under the page's ""Outdoor courts"" heading. indoor_courts is left unverified rather than set to zero."
gabriel-park,venue_type,public_park,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,Published by Portland Parks & Recreation among its parks.
gabriel-park,fee_type,free,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""6 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water."". The word ""free"" is the city's own, applied to these courts specifically."
gabriel-park,nets_provided,true,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""6 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water.""."
gabriel-park,restroom,true,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""6 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water.""."
gabriel-park,amenities,"Restrooms,Drinking water",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""6 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water.""."
gabriel-park,hours_of_operation,Dawn to dusk,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The page's outdoor courts section: ""Play from dawn to dusk."", repeated in its rules as ""Courts are open from Dawn to Dusk."""
gabriel-park,court_availability,"First come, first served. Limit play to 60 minutes when courts are in demand.",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"""The outdoor courts are available on a first-come, first-served basis. Please limit play to 60 minutes when courts are in demand as a courtesy to other players."""
gabriel-park,postal_code,97219,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Census address geocoder matched ""4508 SW NEVADA ST, PORTLAND, OR, 97219"". The city prints the same postcode beside the venue name."
laurelhurst-park,name,Laurelhurst Park,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Listed by Portland Parks & Recreation as ""Laurelhurst Park"" on its pickleball page."
laurelhurst-park,total_courts,2,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""2 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water.""."
laurelhurst-park,street_address,3789 SE Oak St,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The address printed beside the venue name: ""Laurelhurst Park | 3789 SE Oak St., Portland, OR 97214""."
laurelhurst-park,county,Multnomah,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Multnomah County, OR (FIPS 41051). Census address geocoder matched ""3789 SE OAK ST, PORTLAND, OR, 97214""."
laurelhurst-park,outdoor_courts,2,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""2 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water."". Listed under the page's ""Outdoor courts"" heading. indoor_courts is left unverified rather than set to zero."
laurelhurst-park,venue_type,public_park,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,Published by Portland Parks & Recreation among its parks.
laurelhurst-park,fee_type,free,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""2 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water."". The word ""free"" is the city's own, applied to these courts specifically."
laurelhurst-park,nets_provided,true,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""2 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water.""."
laurelhurst-park,restroom,true,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""2 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water.""."
laurelhurst-park,amenities,"Restrooms,Drinking water",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""2 Outdoor 'pickleball only' hard courts, free, permanent lines, nets included. Amenities: restrooms and water.""."
laurelhurst-park,hours_of_operation,Dawn to dusk,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The page's outdoor courts section: ""Play from dawn to dusk."", repeated in its rules as ""Courts are open from Dawn to Dusk."""
laurelhurst-park,court_availability,"First come, first served. Limit play to 60 minutes when courts are in demand.",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"""The outdoor courts are available on a first-come, first-served basis. Please limit play to 60 minutes when courts are in demand as a courtesy to other players."""
laurelhurst-park,postal_code,97214,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Census address geocoder matched ""3789 SE OAK ST, PORTLAND, OR, 97214"". The city prints the same postcode beside the venue name."
sellwood-park,name,Sellwood Park,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Listed by Portland Parks & Recreation as ""Sellwood Park"" on its pickleball page."
sellwood-park,total_courts,8,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""8 Outdoor hard courts, free, permanent lines, bring your own net. Amenities: restrooms and water.""."
sellwood-park,street_address,7987 SE Grand Ave,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The address printed beside the venue name: ""Sellwood Park | 7987 SE Grand Ave., Portland, OR 97202""."
sellwood-park,county,Multnomah,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Multnomah County, OR (FIPS 41051). Census address geocoder matched ""7987 SE GRAND AVE, PORTLAND, OR, 97202""."
sellwood-park,outdoor_courts,8,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""8 Outdoor hard courts, free, permanent lines, bring your own net. Amenities: restrooms and water."". Listed under the page's ""Outdoor courts"" heading. indoor_courts is left unverified rather than set to zero."
sellwood-park,venue_type,public_park,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,Published by Portland Parks & Recreation among its parks.
sellwood-park,fee_type,free,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""8 Outdoor hard courts, free, permanent lines, bring your own net. Amenities: restrooms and water."". The word ""free"" is the city's own, applied to these courts specifically."
sellwood-park,nets_provided,false,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""8 Outdoor hard courts, free, permanent lines, bring your own net. Amenities: restrooms and water."". ""bring your own net"" is a statement that nets are not provided, not an absence of information."
sellwood-park,restroom,true,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""8 Outdoor hard courts, free, permanent lines, bring your own net. Amenities: restrooms and water.""."
sellwood-park,amenities,"Restrooms,Drinking water",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""8 Outdoor hard courts, free, permanent lines, bring your own net. Amenities: restrooms and water.""."
sellwood-park,hours_of_operation,Dawn to dusk,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The page's outdoor courts section: ""Play from dawn to dusk."", repeated in its rules as ""Courts are open from Dawn to Dusk."""
sellwood-park,court_availability,"First come, first served. Limit play to 60 minutes when courts are in demand.",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"""The outdoor courts are available on a first-come, first-served basis. Please limit play to 60 minutes when courts are in demand as a courtesy to other players."""
sellwood-park,postal_code,97202,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Census address geocoder matched ""7987 SE GRAND AVE, PORTLAND, OR, 97202"". The city prints the same postcode beside the venue name."
pier-park,name,Pier Park,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Listed by Portland Parks & Recreation as ""Pier Park"" on its pickleball page."
pier-park,total_courts,4,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 Outdoor concrete courts, free, permanent lines, bring your own net. Amenities: restrooms.""."
pier-park,street_address,10325 N Lombard St,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The address printed beside the venue name: ""Pier Park | 10325 N Lombard St., Portland OR 97203""."
pier-park,county,Multnomah,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Multnomah County, OR (FIPS 41051). Census address geocoder matched ""10325 N LOMBARD ST, PORTLAND, OR, 97203""."
pier-park,outdoor_courts,4,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 Outdoor concrete courts, free, permanent lines, bring your own net. Amenities: restrooms."". Listed under the page's ""Outdoor courts"" heading. indoor_courts is left unverified rather than set to zero."
pier-park,venue_type,public_park,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,Published by Portland Parks & Recreation among its parks.
pier-park,fee_type,free,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 Outdoor concrete courts, free, permanent lines, bring your own net. Amenities: restrooms."". The word ""free"" is the city's own, applied to these courts specifically."
pier-park,surface,concrete,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 Outdoor concrete courts, free, permanent lines, bring your own net. Amenities: restrooms."". ""concrete"" names a material; the ""hard courts"" used elsewhere on this page names a category and is refused by the surface vocabulary."
pier-park,nets_provided,false,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 Outdoor concrete courts, free, permanent lines, bring your own net. Amenities: restrooms."". ""bring your own net"" is a statement that nets are not provided, not an absence of information."
pier-park,restroom,true,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 Outdoor concrete courts, free, permanent lines, bring your own net. Amenities: restrooms.""."
pier-park,amenities,Restrooms,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""4 Outdoor concrete courts, free, permanent lines, bring your own net. Amenities: restrooms.""."
pier-park,hours_of_operation,Dawn to dusk,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The page's outdoor courts section: ""Play from dawn to dusk."", repeated in its rules as ""Courts are open from Dawn to Dusk."""
pier-park,court_availability,"First come, first served. Limit play to 60 minutes when courts are in demand.",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"""The outdoor courts are available on a first-come, first-served basis. Please limit play to 60 minutes when courts are in demand as a courtesy to other players."""
pier-park,postal_code,97203,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Census address geocoder matched ""10325 N LOMBARD ST, PORTLAND, OR, 97203"". The city prints the same postcode beside the venue name."
hillside-park,name,Hillside Park,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Listed by Portland Parks & Recreation as ""Hillside Park"" on its pickleball page."
hillside-park,total_courts,1,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""1 outdoor 'pickleball only' hard court, free, bring your own net.""."
hillside-park,street_address,653 NW Culpepper Terrace,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The address printed beside the venue name: ""Hillside Park | 653 NW Culpepper Terrace Portland, OR 97210""."
hillside-park,county,Multnomah,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Multnomah County, OR (FIPS 41051). Census address geocoder matched ""653 NW CULPEPPER TER, PORTLAND, OR, 97210""."
hillside-park,outdoor_courts,1,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""1 outdoor 'pickleball only' hard court, free, bring your own net."". Listed under the page's ""Outdoor courts"" heading. indoor_courts is left unverified rather than set to zero."
hillside-park,venue_type,public_park,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,Published by Portland Parks & Recreation among its parks.
hillside-park,fee_type,free,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""1 outdoor 'pickleball only' hard court, free, bring your own net."". The word ""free"" is the city's own, applied to these courts specifically."
hillside-park,nets_provided,false,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""1 outdoor 'pickleball only' hard court, free, bring your own net."". ""bring your own net"" is a statement that nets are not provided, not an absence of information."
hillside-park,hours_of_operation,Dawn to dusk,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The page's outdoor courts section: ""Play from dawn to dusk."", repeated in its rules as ""Courts are open from Dawn to Dusk."""
hillside-park,court_availability,"First come, first served. Limit play to 60 minutes when courts are in demand.",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"""The outdoor courts are available on a first-come, first-served basis. Please limit play to 60 minutes when courts are in demand as a courtesy to other players."""
hillside-park,postal_code,97210,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Census address geocoder matched ""653 NW CULPEPPER TER, PORTLAND, OR, 97210"". The city prints the same postcode beside the venue name."
southwest-community-center,name,Southwest Community Center,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Listed by Portland Parks & Recreation as ""Southwest Community Center"" on its pickleball page."
southwest-community-center,total_courts,5,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""5 courts, $6 for adults/$5 for seniors""."
southwest-community-center,street_address,6820 SW 45th Ave,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The address printed beside the venue name: ""Southwest Community Center | 6820 SW 45th Ave., Portland, OR 97219""."
southwest-community-center,county,Multnomah,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Multnomah County, OR (FIPS 41051). Census address geocoder matched ""6820 SW 45TH AVE, PORTLAND, OR, 97219""."
southwest-community-center,indoor_courts,5,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""5 courts, $6 for adults/$5 for seniors"". Listed under the page's ""Indoor Courts"" heading. outdoor_courts is left unverified rather than set to zero."
southwest-community-center,venue_type,community_center,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,Portland Parks & Recreation names this a community center.
southwest-community-center,fee_type,drop_in_fee,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""5 courts, $6 for adults/$5 for seniors""."
southwest-community-center,drop_in_fee_usd,6,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""5 courts, $6 for adults/$5 for seniors"". The adult drop-in rate; the senior rate is $5 and is recorded in pricing notes."
southwest-community-center,pricing_notes,"$6 for adults, $5 for seniors, per drop-in session.",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""5 courts, $6 for adults/$5 for seniors""."
southwest-community-center,surface,wood,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"From the venue's second listing on the same page: ""Indoor wood courts, permanent lines, nets provided. Registration is required. No court reservations. Amenities: restrooms and water.""."
southwest-community-center,restroom,true,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"From the venue's second listing on the same page: ""Indoor wood courts, permanent lines, nets provided. Registration is required. No court reservations. Amenities: restrooms and water.""."
southwest-community-center,amenities,"Restrooms,Drinking water",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"From the venue's second listing on the same page: ""Indoor wood courts, permanent lines, nets provided. Registration is required. No court reservations. Amenities: restrooms and water.""."
southwest-community-center,postal_code,97219,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Census address geocoder matched ""6820 SW 45TH AVE, PORTLAND, OR, 97219"". The city prints the same postcode beside the venue name."
st-johns-community-center,name,St. Johns Community Center,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Listed by Portland Parks & Recreation as ""St. Johns Community Center"" on its pickleball page."
st-johns-community-center,total_courts,2,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""2 courts, $6/Adult and $5 for seniors""."
st-johns-community-center,street_address,8427 N Central St,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The address printed beside the venue name: ""St. Johns Community Center | 8427 N Central St., Portland, OR 97203""."
st-johns-community-center,county,Multnomah,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Multnomah County, OR (FIPS 41051). Census address geocoder matched ""8427 N CENTRAL ST, PORTLAND, OR, 97203""."
st-johns-community-center,indoor_courts,2,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""2 courts, $6/Adult and $5 for seniors"". Listed under the page's ""Indoor Courts"" heading. outdoor_courts is left unverified rather than set to zero."
st-johns-community-center,venue_type,community_center,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,Portland Parks & Recreation names this a community center.
st-johns-community-center,fee_type,drop_in_fee,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""2 courts, $6/Adult and $5 for seniors""."
st-johns-community-center,drop_in_fee_usd,6,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""2 courts, $6/Adult and $5 for seniors"". The adult drop-in rate; the senior rate is $5 and is recorded in pricing notes."
st-johns-community-center,pricing_notes,"$6 for adults, $5 for seniors, per drop-in session.",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""2 courts, $6/Adult and $5 for seniors""."
st-johns-community-center,surface,wood,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"From the venue's second listing on the same page: ""Indoor wood courts, permanent lines, nets provided. Registration is required. No court reservations. Amenities: restrooms and water.""."
st-johns-community-center,restroom,true,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"From the venue's second listing on the same page: ""Indoor wood courts, permanent lines, nets provided. Registration is required. No court reservations. Amenities: restrooms and water.""."
st-johns-community-center,amenities,"Restrooms,Drinking water",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"From the venue's second listing on the same page: ""Indoor wood courts, permanent lines, nets provided. Registration is required. No court reservations. Amenities: restrooms and water.""."
st-johns-community-center,postal_code,97203,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Census address geocoder matched ""8427 N CENTRAL ST, PORTLAND, OR, 97203"". The city prints the same postcode beside the venue name."
montavilla-community-center,name,Montavilla Community Center,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Listed by Portland Parks & Recreation as ""Montavilla Community Center"" on its pickleball page."
montavilla-community-center,total_courts,3,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""3 courts, $6 for adults/$5 for seniors""."
montavilla-community-center,street_address,8219 NE Glisan St,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The address printed beside the venue name: ""Montavilla Community Center | 8219 NE Glisan St., Portland, OR 97220""."
montavilla-community-center,county,Multnomah,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Multnomah County, OR (FIPS 41051). Census address geocoder matched ""8219 NE GLISAN ST, PORTLAND, OR, 97220""."
montavilla-community-center,indoor_courts,3,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""3 courts, $6 for adults/$5 for seniors"". Listed under the page's ""Indoor Courts"" heading. outdoor_courts is left unverified rather than set to zero."
montavilla-community-center,venue_type,community_center,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,Portland Parks & Recreation names this a community center.
montavilla-community-center,fee_type,drop_in_fee,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""3 courts, $6 for adults/$5 for seniors""."
montavilla-community-center,drop_in_fee_usd,6,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""3 courts, $6 for adults/$5 for seniors"". The adult drop-in rate; the senior rate is $5 and is recorded in pricing notes."
montavilla-community-center,pricing_notes,"$6 for adults, $5 for seniors, per drop-in session.",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""3 courts, $6 for adults/$5 for seniors""."
montavilla-community-center,postal_code,97220,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Census address geocoder matched ""8219 NE GLISAN ST, PORTLAND, OR, 97220"". The city prints the same postcode beside the venue name."
portland-tennis-center,name,Portland Tennis Center,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Listed by Portland Parks & Recreation as ""Portland Tennis Center"" on its pickleball page."
portland-tennis-center,total_courts,16,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""16 outdoor hard courts, permanent lines, nets provided. Available from mid June until early September.""."
portland-tennis-center,street_address,324 NE 12th Ave,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"The address printed beside the venue name: ""Portland Tennis Center | 324 NE 12th Ave., Portland, OR 97232""."
portland-tennis-center,county,Multnomah,https://geocoding.geo.census.gov/geocoder/geographies,2026-09-03,municipal_source,1,"Multnomah County, OR (FIPS 41051). Census address geocoder matched ""324 NE 12TH AVE, PORTLAND, OR, 97232""."
portland-tennis-center,outdoor_courts,16,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""16 outdoor hard courts, permanent lines, nets provided. Available from mid June until early September."". Listed under the page's ""Outdoor courts"" heading. indoor_courts is left unverified rather than set to zero."
portland-tennis-center,nets_provided,true,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""16 outdoor hard courts, permanent lines, nets provided. Available from mid June until early September.""."
portland-tennis-center,restroom,true,https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""16 outdoor hard courts, permanent lines, nets provided. Available from mid June until early September.""."
portland-tennis-center,amenities,"Restrooms,Drinking water",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""16 outdoor hard courts, permanent lines, nets provided. Available from mid June until early September.""."
portland-tennis-center,court_availability,"Pickleball here runs as a registered summer programme, mid June to early September. Registration required; no court reservations.",https://www.portland.gov/parks/recreation/pickleball,2026-09-03,municipal_source,1,"Quoted from Portland Parks & Recreation's pickleball page: ""16 outdoor hard courts, permanent lines, nets provided. Available from mid June until early September."". Listed under ""Registered Activities"", which the page introduces with ""All pickleball activities will require an ActiveNet account and pre-registration."""
